travelCode,userCode_x,from,to,flightType,price_x,time,distance,agency,date_x,userCode_y,name_x,place,days,price_y,total,date_y,company,name_y,gender,age
1174,10,Brasilia (DF),Aracaju (SE),premium,987.07,1.11,425.98,CloudFy,12/04/2020,10,Hotel BP,Brasilia (DF),1,247.62,247.62,12/03/2020,Umbrella LTDA,Tamie Thompson,none,26
1177,11,Recife (PE),Campo Grande (MS),premium,832.77,1.39,535.4,Rainbow,10/03/2019,11,Hotel BW,Campo Grande (MS),2,60.39,120.78,10/03/2019,Umbrella LTDA,Brenda Faulk,female,59
1177,11,Campo Grande (MS),Recife (PE),premium,991.22,1.39,535.4,Rainbow,10/05/2019,11,Hotel BW,Campo Grande (MS),2,60.39,120.78,10/03/2019,Umbrella LTDA,Brenda Faulk,female,59
1180,11,Recife (PE),Florianopolis (SC),premium,1074.75,1.76,676.53,CloudFy,10/24/2019,11,Hotel A,Florianopolis (SC),2,313.02,626.04,10/24/2019,Umbrella LTDA,Jessica Walden,none,28
1180,11,Florianopolis (SC),Recife (PE),premium,918.66,1.76,676.53,CloudFy,10/26/2019,11,Hotel A,Florianopolis (SC),2,313.02,626.04,10/24/2019,Umbrella LTDA,Jessica Walden,none,28
1183,11,Recife (PE),Brasilia (DF),economic,439.38,0.63,242.21,Rainbow,11/14/2019,11,Hotel BP,Brasilia (DF),4,247.62,990.48,11/14/2019,Umbrella LTDA,Robin Taylor,male,28
1183,11,Brasilia (DF),Recife (PE),economic,421.2,0.63,242.21,Rainbow,11/18/2019,11,Hotel BP,Brasilia (DF),4,247.62,990.48,11/14/2019,Umbrella LTDA,Robin Taylor,male,28
1184,11,Recife (PE),Salvador (BH),premium,1242.65,2.05,788.55,CloudFy,11/21/2019,11,Hotel K,Salvador (BH),4,263.41,1053.64,11/21/2019,Umbrella LTDA,Nathaniel Mcmillian,none,39
1184,11,Salvador (BH),Recife (PE),premium,1016.53,2.05,788.55,CloudFy,11/25/2019,11,Hotel K,Salvador (BH),4,263.41,1053.64,11/21/2019,Umbrella LTDA,Nathaniel Mcmillian,none,39
1188,11,Recife (PE),Sao Paulo (SP),premium,657.87,1.26,486.52,CloudFy,12/19/2019,11,Hotel AF,Sao Paulo (SP),1,139.1,139.1,12/19/2019,Umbrella LTDA,Kim Firestine,none,42
1188,11,Sao Paulo (SP),Recife (PE),premium,1195.26,1.26,486.52,CloudFy,12/20/2019,11,Hotel AF,Sao Paulo (SP),1,139.1,139.1,12/19/2019,Umbrella LTDA,Kim Firestine,none,42
1190,11,Recife (PE),Sao Paulo (SP),premium,670.13,1.26,486.52,Rainbow,01/02/2020,11,Hotel AF,Sao Paulo (SP),1,139.1,139.1,01/02/2020,Umbrella LTDA,Matthew Lewis,male,21
1190,11,Sao Paulo (SP),Recife (PE),premium,1145.72,1.26,486.52,Rainbow,01/03/2020,11,Hotel AF,Sao Paulo (SP),1,139.1,139.1,01/02/2020,Umbrella LTDA,Matthew Lewis,male,21
1192,11,Recife (PE),Salvador (BH),premium,1249.83,2.05,788.55,Rainbow,01/16/2020,11,Hotel K,Salvador (BH),2,263.41,526.82,01/16/2020,Umbrella LTDA,Danny Henderson,male,32
1192,11,Salvador (BH),Recife (PE),premium,1103.23,2.05,788.55,Rainbow,01/18/2020,11,Hotel K,Salvador (BH),2,263.41,526.82,01/16/2020,Umbrella LTDA,Danny Henderson,male,32
1193,11,Recife (PE),Rio de Janeiro (RJ),economic,910.7,2.3,885.57,CloudFy,01/23/2020,11,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,01/23/2020,Umbrella LTDA,Charla Knickerbocker,none,27
1193,11,Rio de Janeiro (RJ),Recife (PE),economic,952.83,2.3,885.57,CloudFy,01/27/2020,11,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,01/23/2020,Umbrella LTDA,Charla Knickerbocker,none,27
1198,11,Aracaju (SE),Florianopolis (SC),firstClass,1515.79,2.1,808.85,CloudFy,02/27/2020,11,Hotel A,Florianopolis (SC),3,313.02,939.06,02/27/2020,Umbrella LTDA,Donnie Ames,none,57
1198,11,Florianopolis (SC),Aracaju (SE),firstClass,1468.03,2.1,808.85,CloudFy,03/01/2020,11,Hotel A,Florianopolis (SC),3,313.02,939.06,02/27/2020,Umbrella LTDA,Donnie Ames,none,57
1201,11,Brasilia (DF),Florianopolis (SC),firstClass,1576.97,1.66,637.56,Rainbow,03/19/2020,11,Hotel A,Florianopolis (SC),2,313.02,626.04,03/19/2020,Umbrella LTDA,Samuel Bejarano,male,36
1201,11,Florianopolis (SC),Brasilia (DF),firstClass,1087.18,1.66,637.56,Rainbow,03/21/2020,11,Hotel A,Florianopolis (SC),2,313.02,626.04,03/19/2020,Umbrella LTDA,Samuel Bejarano,male,36
1202,11,Aracaju (SE),Campo Grande (MS),firstClass,1387.89,1.69,650.1,Rainbow,03/26/2020,11,Hotel BW,Campo Grande (MS),2,60.39,120.78,03/26/2020,Umbrella LTDA,Lauren Saenz,none,37
1202,11,Campo Grande (MS),Aracaju (SE),firstClass,1545.78,1.69,650.1,Rainbow,03/28/2020,11,Hotel BW,Campo Grande (MS),2,60.39,120.78,03/26/2020,Umbrella LTDA,Lauren Saenz,none,37
1204,11,Recife (PE),Brasilia (DF),economic,439.38,0.63,242.21,Rainbow,04/09/2020,11,Hotel BP,Brasilia (DF),1,247.62,247.62,04/09/2020,Umbrella LTDA,Andrew Gonzales,male,35
1204,11,Brasilia (DF),Recife (PE),economic,421.2,0.63,242.21,Rainbow,04/10/2020,11,Hotel BP,Brasilia (DF),1,247.62,247.62,04/09/2020,Umbrella LTDA,Andrew Gonzales,male,35
1209,11,Brasilia (DF),Sao Paulo (SP),premium,698.1,0.67,257.81,CloudFy,05/14/2020,11,Hotel AF,Sao Paulo (SP),2,139.1,278.2,05/14/2020,Umbrella LTDA,Raymond Lubin,none,46
1209,11,Sao Paulo (SP),Brasilia (DF),premium,602.12,0.67,257.81,CloudFy,05/16/2020,11,Hotel AF,Sao Paulo (SP),2,139.1,278.2,05/14/2020,Umbrella LTDA,Raymond Lubin,none,46
1213,11,Recife (PE),Brasilia (DF),premium,638.63,0.63,242.21,Rainbow,06/11/2020,11,Hotel BP,Brasilia (DF),1,247.62,247.62,06/11/2020,Umbrella LTDA,Cecil Bronson,none,51
1213,11,Brasilia (DF),Recife (PE),premium,559.13,0.63,242.21,Rainbow,06/12/2020,11,Hotel BP,Brasilia (DF),1,247.62,247.62,06/11/2020,Umbrella LTDA,Cecil Bronson,none,51
1220,11,Brasilia (DF),Rio de Janeiro (RJ),firstClass,539.39,0.48,183.37,FlyingDrops,07/30/2020,11,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,07/30/2020,Umbrella LTDA,Valerie Miller,none,36
1220,11,Rio de Janeiro (RJ),Brasilia (DF),firstClass,591.19,0.48,183.37,FlyingDrops,08/03/2020,11,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,07/30/2020,Umbrella LTDA,Valerie Miller,none,36
1222,11,Brasilia (DF),Florianopolis (SC),economic,884.94,1.66,637.56,CloudFy,08/13/2020,11,Hotel A,Florianopolis (SC),2,313.02,626.04,08/13/2020,Umbrella LTDA,Steven Smith,male,64
1222,11,Florianopolis (SC),Brasilia (DF),economic,636.51,1.66,637.56,CloudFy,08/15/2020,11,Hotel A,Florianopolis (SC),2,313.02,626.04,08/13/2020,Umbrella LTDA,Steven Smith,male,64
1226,11,Brasilia (DF),Natal (RN),premium,1067.3,1.43,550.69,CloudFy,09/10/2020,11,Hotel BD,Natal (RN),3,242.88,728.64,09/10/2020,Umbrella LTDA,Sandy Ayala,male,22
1226,11,Natal (RN),Brasilia (DF),premium,898.46,1.43,550.69,CloudFy,09/13/2020,11,Hotel BD,Natal (RN),3,242.88,728.64,09/10/2020,Umbrella LTDA,Sandy Ayala,male,22
1227,11,Aracaju (SE),Rio de Janeiro (RJ),premium,930.12,1.55,597.61,Rainbow,09/17/2020,11,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,09/17/2020,Umbrella LTDA,Danny Pitpitan,male,35
1227,11,Rio de Janeiro (RJ),Aracaju (SE),premium,1098.93,1.55,597.61,Rainbow,09/19/2020,11,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,09/17/2020,Umbrella LTDA,Danny Pitpitan,male,35
1238,11,Brasilia (DF),Natal (RN),firstClass,1313.76,1.43,550.69,CloudFy,12/03/2020,11,Hotel BD,Natal (RN),4,242.88,971.52,12/03/2020,Umbrella LTDA,Ina Cassidy,none,26
1238,11,Natal (RN),Brasilia (DF),firstClass,1300.53,1.43,550.69,CloudFy,12/07/2020,11,Hotel BD,Natal (RN),4,242.88,971.52,12/03/2020,Umbrella LTDA,Ina Cassidy,none,26
1250,11,Recife (PE),Natal (RN),premium,488.73,0.58,222.67,Rainbow,02/25/2021,11,Hotel BD,Natal (RN),1,242.88,242.88,02/25/2021,Umbrella LTDA,Lisa Beaman,female,53
1250,11,Natal (RN),Recife (PE),premium,579.62,0.58,222.67,Rainbow,02/26/2021,11,Hotel BD,Natal (RN),1,242.88,242.88,02/25/2021,Umbrella LTDA,Lisa Beaman,female,53
1252,11,Brasilia (DF),Aracaju (SE),economic,721.2,1.11,425.98,Rainbow,03/11/2021,11,Hotel Z,Aracaju (SE),2,208.04,416.08,03/11/2021,Umbrella LTDA,Lyndon Germain,none,47
1252,11,Aracaju (SE),Brasilia (DF),economic,548.62,1.11,425.98,Rainbow,03/13/2021,11,Hotel Z,Aracaju (SE),2,208.04,416.08,03/11/2021,Umbrella LTDA,Lyndon Germain,none,47
1255,11,Recife (PE),Sao Paulo (SP),firstClass,954.78,1.26,486.52,FlyingDrops,04/01/2021,11,Hotel AF,Sao Paulo (SP),1,139.1,139.1,04/01/2021,Umbrella LTDA,Addie Jones,female,37
1255,11,Sao Paulo (SP),Recife (PE),firstClass,1464.89,1.26,486.52,FlyingDrops,04/02/2021,11,Hotel AF,Sao Paulo (SP),1,139.1,139.1,04/01/2021,Umbrella LTDA,Addie Jones,female,37
1257,11,Brasilia (DF),Natal (RN),firstClass,1433.35,1.43,550.69,FlyingDrops,04/15/2021,11,Hotel BD,Natal (RN),3,242.88,728.64,04/15/2021,Umbrella LTDA,Andre Chambers,male,31
1257,11,Natal (RN),Brasilia (DF),firstClass,1192.62,1.43,550.69,FlyingDrops,04/18/2021,11,Hotel BD,Natal (RN),3,242.88,728.64,04/15/2021,Umbrella LTDA,Andre Chambers,male,31
1262,11,Recife (PE),Sao Paulo (SP),premium,657.87,1.26,486.52,CloudFy,05/20/2021,11,Hotel AF,Sao Paulo (SP),4,139.1,556.4,05/20/2021,Umbrella LTDA,Barbara Trejo,none,31
1262,11,Sao Paulo (SP),Recife (PE),premium,1195.26,1.26,486.52,CloudFy,05/24/2021,11,Hotel AF,Sao Paulo (SP),4,139.1,556.4,05/20/2021,Umbrella LTDA,Barbara Trejo,none,31
1263,11,Aracaju (SE),Salvador (BH),economic,964.83,2.16,830.86,CloudFy,05/27/2021,11,Hotel K,Salvador (BH),4,263.41,1053.64,05/27/2021,Umbrella LTDA,Susan Fassino,female,29
1263,11,Salvador (BH),Aracaju (SE),economic,811.73,2.16,830.86,CloudFy,05/31/2021,11,Hotel K,Salvador (BH),4,263.41,1053.64,05/27/2021,Umbrella LTDA,Susan Fassino,female,29
1268,11,Recife (PE),Florianopolis (SC),firstClass,1434.38,1.76,676.53,FlyingDrops,07/01/2021,11,Hotel A,Florianopolis (SC),4,313.02,1252.08,07/01/2021,Umbrella LTDA,Kathleen Heller,female,46
1268,11,Florianopolis (SC),Recife (PE),firstClass,1292.29,1.76,676.53,FlyingDrops,07/05/2021,11,Hotel A,Florianopolis (SC),4,313.02,1252.08,07/01/2021,Umbrella LTDA,Kathleen Heller,female,46
1270,11,Brasilia (DF),Rio de Janeiro (RJ),premium,440.69,0.48,183.37,Rainbow,07/15/2021,11,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,07/15/2021,Umbrella LTDA,Christopher Wilkerson,none,47
1270,11,Rio de Janeiro (RJ),Brasilia (DF),premium,435.67,0.48,183.37,Rainbow,07/18/2021,11,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,07/15/2021,Umbrella LTDA,Christopher Wilkerson,none,47
1271,11,Brasilia (DF),Recife (PE),premium,559.13,0.63,242.21,Rainbow,07/22/2021,11,Hotel AU,Recife (PE),3,312.83,938.49,07/22/2021,Umbrella LTDA,Jessica Hoskins,female,61
1271,11,Recife (PE),Brasilia (DF),premium,638.63,0.63,242.21,Rainbow,07/25/2021,11,Hotel AU,Recife (PE),3,312.83,938.49,07/22/2021,Umbrella LTDA,Jessica Hoskins,female,61
1274,11,Aracaju (SE),Florianopolis (SC),economic,852.18,2.1,808.85,Rainbow,08/12/2021,11,Hotel A,Florianopolis (SC),2,313.02,626.04,08/12/2021,Umbrella LTDA,Charles Smalley,none,26
1274,11,Florianopolis (SC),Aracaju (SE),economic,819.41,2.1,808.85,Rainbow,08/14/2021,11,Hotel A,Florianopolis (SC),2,313.02,626.04,08/12/2021,Umbrella LTDA,Charles Smalley,none,26
1276,11,Aracaju (SE),Florianopolis (SC),firstClass,1582.41,2.1,808.85,Rainbow,08/26/2021,11,Hotel A,Florianopolis (SC),1,313.02,313.02,08/26/2021,Umbrella LTDA,David Mankey,male,49
1276,11,Florianopolis (SC),Aracaju (SE),firstClass,1582.1,2.1,808.85,Rainbow,08/27/2021,11,Hotel A,Florianopolis (SC),1,313.02,313.02,08/26/2021,Umbrella LTDA,David Mankey,male,49
1278,11,Brasilia (DF),Aracaju (SE),firstClass,1260.1,1.11,425.98,CloudFy,09/09/2021,11,Hotel Z,Aracaju (SE),3,208.04,624.12,09/09/2021,Umbrella LTDA,Wayne Williams,male,35
1278,11,Aracaju (SE),Brasilia (DF),firstClass,957.68,1.11,425.98,CloudFy,09/12/2021,11,Hotel Z,Aracaju (SE),3,208.04,624.12,09/09/2021,Umbrella LTDA,Wayne Williams,male,35
1280,11,Recife (PE),Brasilia (DF),economic,393.68,0.63,242.21,CloudFy,09/23/2021,11,Hotel BP,Brasilia (DF),3,247.62,742.86,09/23/2021,Umbrella LTDA,John Simpson,none,37
1280,11,Brasilia (DF),Recife (PE),economic,432.1,0.63,242.21,CloudFy,09/26/2021,11,Hotel BP,Brasilia (DF),3,247.62,742.86,09/23/2021,Umbrella LTDA,John Simpson,none,37
1281,11,Recife (PE),Rio de Janeiro (RJ),economic,910.7,2.3,885.57,CloudFy,09/30/2021,11,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,09/30/2021,Umbrella LTDA,Shirley Ortiz,female,63
1281,11,Rio de Janeiro (RJ),Recife (PE),economic,952.83,2.3,885.57,CloudFy,10/03/2021,11,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,09/30/2021,Umbrella LTDA,Shirley Ortiz,female,63
1282,11,Recife (PE),Natal (RN),firstClass,628.96,0.58,222.67,Rainbow,10/07/2021,11,Hotel BD,Natal (RN),4,242.88,971.52,10/07/2021,Umbrella LTDA,John Martindale,male,30
1282,11,Natal (RN),Recife (PE),firstClass,806.91,0.58,222.67,Rainbow,10/11/2021,11,Hotel BD,Natal (RN),4,242.88,971.52,10/07/2021,Umbrella LTDA,John Martindale,male,30
1283,11,Brasilia (DF),Sao Paulo (SP),economic,538.95,0.67,257.81,CloudFy,10/14/2021,11,Hotel AF,Sao Paulo (SP),2,139.1,278.2,10/14/2021,Umbrella LTDA,Terrence Smith,none,23
1283,11,Sao Paulo (SP),Brasilia (DF),economic,389.47,0.67,257.81,CloudFy,10/16/2021,11,Hotel AF,Sao Paulo (SP),2,139.1,278.2,10/14/2021,Umbrella LTDA,Terrence Smith,none,23
1289,11,Brasilia (DF),Sao Paulo (SP),firstClass,893.65,0.67,257.81,CloudFy,11/25/2021,11,Hotel AF,Sao Paulo (SP),1,139.1,139.1,11/25/2021,Umbrella LTDA,Shirley Oneal,female,24
1289,11,Sao Paulo (SP),Brasilia (DF),firstClass,742.94,0.67,257.81,CloudFy,11/26/2021,11,Hotel AF,Sao Paulo (SP),1,139.1,139.1,11/25/2021,Umbrella LTDA,Shirley Oneal,female,24
1290,11,Brasilia (DF),Aracaju (SE),economic,654.88,1.11,425.98,CloudFy,12/02/2021,11,Hotel Z,Aracaju (SE),3,208.04,624.12,12/02/2021,Umbrella LTDA,William Sabir,male,32
1290,11,Aracaju (SE),Brasilia (DF),economic,472.72,1.11,425.98,CloudFy,12/05/2021,11,Hotel Z,Aracaju (SE),3,208.04,624.12,12/02/2021,Umbrella LTDA,William Sabir,male,32
1292,11,Brasilia (DF),Salvador (BH),firstClass,1685.23,1.76,676.56,CloudFy,12/16/2021,11,Hotel K,Salvador (BH),2,263.41,526.82,12/16/2021,Umbrella LTDA,Nicole Conroy,female,32
1292,11,Salvador (BH),Brasilia (DF),firstClass,1032.4,1.76,676.56,CloudFy,12/18/2021,11,Hotel K,Salvador (BH),2,263.41,526.82,12/16/2021,Umbrella LTDA,Nicole Conroy,female,32
1294,11,Aracaju (SE),Salvador (BH),firstClass,1714.75,2.16,830.86,FlyingDrops,12/30/2021,11,Hotel K,Salvador (BH),4,263.41,1053.64,12/30/2021,Umbrella LTDA,John Moroney,male,34
1294,11,Salvador (BH),Aracaju (SE),firstClass,1581.59,2.16,830.86,FlyingDrops,01/03/2022,11,Hotel K,Salvador (BH),4,263.41,1053.64,12/30/2021,Umbrella LTDA,John Moroney,male,34
1299,11,Brasilia (DF),Natal (RN),economic,791.66,1.43,550.69,CloudFy,02/03/2022,11,Hotel BD,Natal (RN),1,242.88,242.88,02/03/2022,Umbrella LTDA,Helen Meyer,none,25
1299,11,Natal (RN),Brasilia (DF),economic,697.51,1.43,550.69,CloudFy,02/04/2022,11,Hotel BD,Natal (RN),1,242.88,242.88,02/03/2022,Umbrella LTDA,Helen Meyer,none,25
1301,11,Recife (PE),Rio de Janeiro (RJ),premium,1270.03,2.3,885.57,CloudFy,02/17/2022,11,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,02/17/2022,Umbrella LTDA,Joseph Turner,male,57
1301,11,Rio de Janeiro (RJ),Recife (PE),premium,1333.52,2.3,885.57,CloudFy,02/18/2022,11,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,02/17/2022,Umbrella LTDA,Joseph Turner,male,57
1303,11,Recife (PE),Brasilia (DF),economic,393.68,0.63,242.21,CloudFy,03/03/2022,11,Hotel BP,Brasilia (DF),4,247.62,990.48,03/03/2022,Umbrella LTDA,Douglas Kreider,male,59
1303,11,Brasilia (DF),Recife (PE),economic,432.1,0.63,242.21,CloudFy,03/07/2022,11,Hotel BP,Brasilia (DF),4,247.62,990.48,03/03/2022,Umbrella LTDA,Douglas Kreider,male,59
1316,11,Recife (PE),Brasilia (DF),economic,439.38,0.63,242.21,Rainbow,06/02/2022,11,Hotel BP,Brasilia (DF),2,247.62,495.24,06/02/2022,Umbrella LTDA,Joseph Colvin,male,50
1316,11,Brasilia (DF),Recife (PE),economic,421.2,0.63,242.21,Rainbow,06/04/2022,11,Hotel BP,Brasilia (DF),2,247.62,495.24,06/02/2022,Umbrella LTDA,Joseph Colvin,male,50
1319,11,Brasilia (DF),Aracaju (SE),firstClass,1260.1,1.11,425.98,CloudFy,06/23/2022,11,Hotel Z,Aracaju (SE),3,208.04,624.12,06/23/2022,Umbrella LTDA,Grace Walling,none,51
1319,11,Aracaju (SE),Brasilia (DF),firstClass,957.68,1.11,425.98,CloudFy,06/26/2022,11,Hotel Z,Aracaju (SE),3,208.04,624.12,06/23/2022,Umbrella LTDA,Grace Walling,none,51
1322,11,Aracaju (SE),Natal (RN),economic,380.32,0.46,176.33,Rainbow,07/14/2022,11,Hotel BD,Natal (RN),2,242.88,485.76,07/14/2022,Umbrella LTDA,Irene Cavanaugh,none,31
1322,11,Natal (RN),Aracaju (SE),economic,301.61,0.46,176.33,Rainbow,07/16/2022,11,Hotel BD,Natal (RN),2,242.88,485.76,07/14/2022,Umbrella LTDA,Irene Cavanaugh,none,31
1325,11,Brasilia (DF),Salvador (BH),premium,1346.6,1.76,676.56,CloudFy,08/04/2022,11,Hotel K,Salvador (BH),3,263.41,790.23,08/04/2022,Umbrella LTDA,Doris Wendt,female,51
1325,11,Salvador (BH),Brasilia (DF),premium,836.89,1.76,676.56,CloudFy,08/07/2022,11,Hotel K,Salvador (BH),3,263.41,790.23,08/04/2022,Umbrella LTDA,Doris Wendt,female,51
1327,11,Recife (PE),Florianopolis (SC),economic,803.39,1.76,676.53,Rainbow,08/18/2022,11,Hotel A,Florianopolis (SC),3,313.02,939.06,08/18/2022,Umbrella LTDA,Joseph Mccoy,male,42
1327,11,Florianopolis (SC),Recife (PE),economic,695.3,1.76,676.53,Rainbow,08/21/2022,11,Hotel A,Florianopolis (SC),3,313.02,939.06,08/18/2022,Umbrella LTDA,Joseph Mccoy,male,42
1328,11,Brasilia (DF),Campo Grande (MS),economic,629.54,0.72,277.7,Rainbow,08/25/2022,11,Hotel BW,Campo Grande (MS),4,60.39,241.56,08/25/2022,Umbrella LTDA,Cheryl Avila,female,51
1328,11,Campo Grande (MS),Brasilia (DF),economic,517.82,0.72,277.7,Rainbow,08/29/2022,11,Hotel BW,Campo Grande (MS),4,60.39,241.56,08/25/2022,Umbrella LTDA,Cheryl Avila,female,51
1334,11,Brasilia (DF),Aracaju (SE),economic,721.2,1.11,425.98,Rainbow,10/06/2022,11,Hotel Z,Aracaju (SE),4,208.04,832.16,10/06/2022,Umbrella LTDA,Tina Lancaster,female,60
1334,11,Aracaju (SE),Brasilia (DF),economic,548.62,1.11,425.98,Rainbow,10/10/2022,11,Hotel Z,Aracaju (SE),4,208.04,832.16,10/06/2022,Umbrella LTDA,Tina Lancaster,female,60
